ticker,cap_group,end_date,year,Revenues,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,CostOfRevenue,CostOfGoodsAndServicesSold,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,OperatingExpenses,OperatingIncomeLoss,InterestExpense,InterestAndDebtExpense,NonoperatingIncomeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,DepreciationAndAmortization,DepreciationDepletionAndAmortization,AmortizationOfIntangibleAssets,ShareBasedCompensation,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,ShortTermInvestments,AvailableForSaleSecuritiesCurrent,AccountsReceivableNetCurrent,InventoryNet,PrepaidExpenseAndOtherAssetsCurrent,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill,LongTermInvestments,OtherAssetsNoncurrent,Liabilities,LiabilitiesCurrent,LiabilitiesNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,DeferredRevenueCurrent,ShortTermBorrowings,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,DeferredTaxLiabilitiesNoncurrent,OtherLiabilitiesNoncurrent,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,CommonStocksIncludingAdditionalPaidInCapital,AdditionalPaidInCapital,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLossNetOfTax,TreasuryStockValue,CommonStockSharesOutstanding,CommonStockSharesIssued,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,ProceedsFromSaleAndMaturityOfMarketableSecurities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,ProceedsFromIssuanceOfLongTermDebt,RepaymentsOfLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,CashAndCashEquivalentsPeriodIncreaseDecrease,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,revenue,net_income,operating_income,total_assets,total_liab,equity,cash,long_term_debt,cfo,capex,rd_expense,gross_margin,operating_margin,net_margin,rd_intensity,roa,roe,debt_to_equity,debt_to_assets,net_debt,net_debt_to_ebitda,asset_turnover,equity_multiplier,fcf,fcf_margin,cfo_to_net_income,price_open,price_close,price_high,price_low,price_avg,volume_total,volume_avg,trading_days,annual_return,longName,sector,industry,fullTimeEmployees,beta
DGII,small_cap,2020-09-30,2020,279271000.0,279271000.0,,,135299000.0,143972000.0,,,132655000.0,11317000.0,3592000.0,,,7463000.0,-948000.0,8411000.0,,0.29,0.28,28849000.0,29546000.0,,19299000.0,14754000.0,7237000.0,528682000.0,170058000.0,,54129000.0,,,,59227000.0,51568000.0,5134000.0,11507000.0,210135000.0,,,1011000.0,157182000.0,61230000.0,,28067000.0,,7691000.0,,58980000.0,1972000.0,58980000.0,,1650000.0,371500000.0,,,,170330000.0,-23817000.0,55109000.0,,35512843.0,34478000.0,,-136997000.0,,63603000.0,,,136098000.0,,,1791000.0,,119018000.0,55893000.0,,,-253000.0,279271000.0,8411000.0,11317000.0,528682000.0,157182000.0,371500000.0,54129000.0,58980000.0,34478000.0,,,0.5155279280698676,0.04052336261194324,0.030117699295666215,,0.01590937463352261,0.02264064602960969,0.15876177658142665,0.29730915748975756,4851000.0,,0.5282400384352031,1.4231009421265142,,,4.099155867316609,17.93000030517578,18.899999618530273,19.940000534057617,6.179999828338623,13.707509883307656,52181800.0,206252.1739130435,253,0.0540992357414789,Digi International Inc.,Technology,Communication Equipment,913,0.861
DGII,small_cap,2021-09-30,2021,308632000.0,308632000.0,,,141975000.0,166657000.0,,,156129000.0,10528000.0,1385000.0,,,8999000.0,-1367000.0,10366000.0,,0.32,0.31,32111000.0,33394000.0,,20877000.0,16534000.0,8135000.0,619531000.0,246658000.0,,152432000.0,,,,43738000.0,43921000.0,3869000.0,12132000.0,225522000.0,,,1506000.0,147014000.0,58941000.0,,22586000.0,,,,45799000.0,0.0,45799000.0,,8079000.0,472517000.0,,,,180692000.0,-22746000.0,56535000.0,,40653035.0,57723000.0,,-21365000.0,,62242000.0,,,19108000.0,,,2120000.0,,617000.0,15624000.0,,,297000.0,308632000.0,10366000.0,10528000.0,619531000.0,147014000.0,472517000.0,152432000.0,45799000.0,57723000.0,,,0.5399861323517976,0.03411182249410301,0.03358692552943311,,0.016732011796019894,0.021937835040855672,0.09692561325835895,0.23729885994405445,-106633000.0,,0.4981703901822508,1.3111295466618131,,,5.568493150684931,19.059999465942383,24.56999969482422,25.6299991607666,16.329999923706055,20.787341291942294,44734200.0,177516.66666666666,252,0.28908711349795446,Digi International Inc.,Technology,Communication Equipment,913,0.861
DGII,small_cap,2022-09-30,2022,388225000.0,388225000.0,,,171939000.0,216286000.0,,,178066000.0,38220000.0,19690000.0,,,18628000.0,-755000.0,19383000.0,,0.55,0.54,35031000.0,35995000.0,,33839000.0,30928000.0,8578000.0,853895000.0,166208000.0,,34900000.0,,,,50450000.0,73223000.0,3871000.0,27594000.0,340477000.0,,,2253000.0,352382000.0,96507000.0,,32373000.0,,,,222448000.0,15523000.0,222448000.0,,4342000.0,501513000.0,,,,200075000.0,-26054000.0,58172000.0,,41950732.0,37740000.0,,-349528000.0,,192782000.0,,,347554000.0,,,6662000.0,,350000000.0,148118000.0,,,1474000.0,388225000.0,19383000.0,38220000.0,853895000.0,352382000.0,501513000.0,34900000.0,222448000.0,37740000.0,,,0.5571150750209286,0.09844806491081202,0.049927232919054675,,0.022699512235110873,0.03864904798081007,0.4435538061824918,0.41267603159639066,187548000.0,,0.4546519185614156,1.7026378179628445,,,1.9470670174895528,24.739999771118164,36.54999923706055,43.68000030517578,18.540000915527344,28.20828686292428,63967200.0,254849.40239043825,251,0.4773645745837698,Digi International Inc.,Technology,Communication Equipment,913,0.861
DGII,small_cap,2023-09-30,2023,444849000.0,444849000.0,,,192646000.0,252203000.0,,,202108000.0,50095000.0,25236000.0,,,24918000.0,148000.0,24770000.0,,0.69,0.67,35820000.0,36869000.0,,31976000.0,27203000.0,13286000.0,835531000.0,166198000.0,,31693000.0,,,,55997000.0,74396000.0,4112000.0,29108000.0,341593000.0,,,3788000.0,295043000.0,85978000.0,,17148000.0,,,,188051000.0,15523000.0,188051000.0,,2905000.0,540488000.0,,,,224845000.0,-27011000.0,61506000.0,,42501150.0,36751000.0,,-4345000.0,,-34500000.0,,,0.0,,,4314000.0,,0.0,36375000.0,,,-1113000.0,444849000.0,24770000.0,50095000.0,835531000.0,295043000.0,540488000.0,31693000.0,188051000.0,36751000.0,,,0.5669406922348932,0.11261124561368015,0.05568181562732523,,0.029645818048642122,0.04582895457438463,0.34792816861798964,0.3531203510103156,156358000.0,,0.5324147159111989,1.5458826097896716,,,1.4836899475171579,36.790000915527344,26.0,42.95000076293945,21.25,31.922640007019044,70612600.0,282450.4,250,-0.29328623666800147,Digi International Inc.,Technology,Communication Equipment,913,0.861
DGII,small_cap,2024-09-30,2024,424046000.0,424046000.0,,,174140000.0,249906000.0,,,201817000.0,48089000.0,15415000.0,,,22858000.0,353000.0,22505000.0,,0.62,0.61,36316000.0,36984000.0,,33061000.0,25106000.0,13159000.0,815075000.0,154447000.0,,27510000.0,,,,69640000.0,53357000.0,3767000.0,34915000.0,342774000.0,,,3682000.0,234040000.0,89337000.0,,23759000.0,,,,123185000.0,0.0,123185000.0,,6233000.0,581035000.0,,,,247350000.0,-23744000.0,63414000.0,,42996725.0,83092000.0,,3000.0,,-89048000.0,,,0.0,,,3569000.0,,214062000.0,304725000.0,,,1770000.0,424046000.0,22505000.0,48089000.0,815075000.0,234040000.0,581035000.0,27510000.0,123185000.0,83092000.0,,,0.5893370058908703,0.11340514944133419,0.05307207236950708,,0.02761095604698954,0.03873260646948979,0.2120096035522817,0.2871392203171487,95675000.0,,0.5202539643591081,1.402798454482088,,,3.692157298378138,25.799999237060547,30.219999313354492,34.81999969482422,20.170000076293945,28.063864559766305,50423600.0,200890.83665338645,251,0.1713178374805846,Digi International Inc.,Technology,Communication Equipment,913,0.861
FFIV,mid_cap,2010-09-30,2010,,,881972000.0,,171952000.0,710020000.0,118314000.0,,480018000.0,230002000.0,,,,,86474000.0,151153000.0,,1.9,1.86,79609000.0,81049000.0,,23833000.0,6000000.0,70773000.0,1362192000.0,605955000.0,,168754000.0,,259742000.0,,112132000.0,18815000.0,,34157000.0,234700000.0,,433570000.0,15946000.0,,287085000.0,71409000.0,21180000.0,61768000.0,204137000.0,,,,,,16153000.0,,1003698000.0,,,489724000.0,-3241000.0,,80355000.0,80355000.0,313612000.0,,-238223000.0,,-16798000.0,,12625000.0,,877003000.0,,75000000.0,,,,,58591000.0,,881972000.0,151153000.0,230002000.0,1362192000.0,,,168754000.0,,313612000.0,12625000.0,118314000.0,0.8050368945952933,0.2607815214088429,0.1713807241046201,0.13414711578145339,0.11096306541221795,,,,,,0.6474652618720416,,300987000.0,0.3412659358800506,2.0747983830952745,53.349998474121094,130.16000366210938,143.75,47.11000061035156,83.90539683992901,474251000.0,1881948.4126984128,252,1.439737720428373,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2011-09-30,2011,,,1151834000.0,,208004000.0,943830000.0,138910000.0,,593168000.0,350662000.0,,,,,119354000.0,241397000.0,,2.99,2.96,80658000.0,81482000.0,,20887000.0,4300000.0,89747000.0,1568549000.0,763673000.0,,216784000.0,,325766000.0,,165676000.0,17149000.0,,47998000.0,234691000.0,,470203000.0,17222000.0,,372307000.0,90806000.0,33525000.0,67902000.0,270880000.0,,,,,,18388000.0,,1105436000.0,,,731121000.0,-6422000.0,,79145000.0,79145000.0,416938000.0,,-139719000.0,,-226664000.0,,30445000.0,0.0,979597000.0,,271526000.0,,,,,50555000.0,,1151834000.0,241397000.0,350662000.0,1568549000.0,,,216784000.0,,416938000.0,30445000.0,138910000.0,0.8194149504182027,0.3044379658874456,0.20957620629361523,0.12059897519955133,0.15389828433794545,,,,,,0.7343309007241725,,386493000.0,0.3355457470434108,1.7271879932227825,132.88999938964844,106.12000274658203,145.75999450683594,69.01000213623047,102.18944434514121,743097000.0,2948797.619047619,252,-0.20144477963743357,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2012-09-30,2012,,,1377247000.0,,236168000.0,1141079000.0,177406000.0,,714776000.0,426303000.0,,,,,157028000.0,275186000.0,,3.48,3.45,79135000.0,79780000.0,,35139000.0,6400000.0,95348000.0,1911201000.0,776081000.0,,211181000.0,,320970000.0,,185172000.0,17410000.0,,59604000.0,348239000.0,,662803000.0,28996000.0,,466029000.0,115772000.0,27026000.0,86409000.0,352594000.0,,,,,0.0,21078000.0,,1329400000.0,,,1006307000.0,-3829000.0,,78715000.0,78715000.0,495437000.0,,-352279000.0,,-149231000.0,,29867000.0,128335000.0,1059853000.0,,184776000.0,,,,,-6073000.0,,1377247000.0,275186000.0,426303000.0,1911201000.0,,,211181000.0,,495437000.0,29867000.0,177406000.0,0.8285216812960928,0.3095327127232806,0.19980874890270228,0.12881204315565764,0.1439859020584439,,,,,,0.7206186057876697,,465570000.0,0.33804393837851887,1.8003713851722107,108.4800033569336,97.1500015258789,139.4600067138672,81.06999969482422,108.20687994384765,438270500.0,1753082.0,250,-0.10444322898640945,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2013-09-30,2013,,,1481314000.0,,253047000.0,1228267000.0,209614000.0,,797449000.0,430818000.0,,,,,160778000.0,277314000.0,,3.53,3.5,78565000.0,79136000.0,,40005000.0,4300000.0,104212000.0,2230554000.0,816371000.0,,189693000.0,,352450000.0,,204205000.0,19026000.0,,63522000.0,523727000.0,,728981000.0,75564000.0,,551350000.0,140492000.0,37313000.0,92608000.0,421429000.0,,,,,5346000.0,25202000.0,,1538712000.0,,,1283621000.0,-7414000.0,,78090000.0,78090000.0,499693000.0,,-352470000.0,,-166318000.0,,26583000.0,212642000.0,938571000.0,,200000000.0,,,,,-19095000.0,,1481314000.0,277314000.0,430818000.0,2230554000.0,,,189693000.0,,499693000.0,26583000.0,209614000.0,0.8291739631165304,0.29083502890001717,0.18720811387727382,0.14150544719080493,0.12432516764893385,,,,,,0.6641013846784252,,473110000.0,0.31938535651455396,1.8019032576790208,100.02999877929688,90.86000061035156,107.98999786376953,67.52999877929688,85.95178552657839,431699100.0,1713091.6666666667,252,-0.09167248106418269,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2014-09-30,2014,,,1732046000.0,,309959000.0,1422087000.0,263792000.0,,928530000.0,493557000.0,,,,,186159000.0,311183000.0,,4.13,4.09,75395000.0,76092000.0,,46121000.0,9500000.0,127156000.0,2184950000.0,998848000.0,,281502000.0,,363877000.0,,242242000.0,24471000.0,,66791000.0,556957000.0,,482917000.0,75003000.0,,636981000.0,178659000.0,43772000.0,108772000.0,484437000.0,,,,,3629000.0,22718000.0,,1369310000.0,,,1363141000.0,-9584000.0,,73390000.0,73390000.0,548992000.0,,150641000.0,,-604960000.0,,22718000.0,49439000.0,515737000.0,,650542000.0,,,,,94673000.0,,1732046000.0,311183000.0,493557000.0,2184950000.0,,,281502000.0,,548992000.0,22718000.0,263792000.0,0.8210445911944602,0.2849560577490436,0.17966208749652146,0.15230080494397955,0.1424211080345088,,,,,,0.7927165381358842,,526274000.0,0.30384527893600977,1.7642094844512715,90.41999816894531,130.47000122070312,136.11000061035156,87.47000122070312,114.00888915289016,323304500.0,1282954.365079365,252,0.44293302214988284,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2015-09-30,2015,,,1919823000.0,,332261000.0,1587562000.0,296583000.0,,1034663000.0,552899000.0,,,,,196330000.0,365014000.0,,5.07,5.03,71944000.0,72547000.0,,52583000.0,13200000.0,145553000.0,2312290000.0,1188140000.0,,390460000.0,,383882000.0,,279434000.0,33717000.0,,95909000.0,555965000.0,,397656000.0,68128000.0,,755123000.0,240439000.0,50814000.0,130401000.0,573908000.0,,,,,901000.0,30136000.0,,1316728000.0,,,1321857000.0,-15288000.0,,70138000.0,70138000.0,684541000.0,,-10699000.0,,-556902000.0,,60307000.0,0.0,609875000.0,,606858000.0,,,,,,,1919823000.0,365014000.0,552899000.0,2312290000.0,,,390460000.0,,684541000.0,60307000.0,296583000.0,0.8269314410755575,0.28799477868532675,0.1901289858492163,0.154484554044826,0.1578582271254903,,,,,,0.8302691271423567,,624234000.0,0.32515184993616597,1.87538286202721,131.72000122070312,96.95999908447266,135.1999969482422,94.51000213623047,117.77107135833256,275958800.0,1095074.603174603,252,-0.2638931203620962,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2016-09-30,2016,,,1995034000.0,,337205000.0,1657829000.0,334227000.0,,1110452000.0,547377000.0,,,,,184036000.0,365855000.0,,5.43,5.38,67433000.0,67984000.0,,56776000.0,13900000.0,156760000.0,2306323000.0,1288801000.0,,514571000.0,,367824000.0,,268175000.0,34051000.0,,123248000.0,555965000.0,,276375000.0,59890000.0,,844238000.0,276823000.0,34117000.0,178353000.0,631768000.0,,,,,4212000.0,34138000.0,,1185262000.0,,,1185265000.0,-13194000.0,,65315000.0,65315000.0,711535000.0,,62720000.0,,-652647000.0,,63488000.0,0.0,354708000.0,,700124000.0,,,,,,,1995034000.0,365855000.0,547377000.0,2306323000.0,,,514571000.0,,711535000.0,63488000.0,334227000.0,0.8309778179219001,0.274369760114364,0.18338283959070373,0.16752947568813364,0.15863129318833485,,,,,,0.8650280121214592,,648047000.0,0.32483005302165274,1.944855202197592,95.5999984741211,144.72000122070312,148.33999633789062,86.02999877929688,115.20519831823924,227608900.0,903209.9206349206,252,0.5138075683116126,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2017-09-30,2017,,2090041000.0,2090041000.0,,353485000.0,1736556000.0,350365000.0,,1172600000.0,563956000.0,,,,,154756000.0,420761000.0,,6.56,6.5,64173000.0,64775000.0,,61148000.0,12300000.0,175326000.0,2476489000.0,1406224000.0,,673228000.0,,343700000.0,,291924000.0,29834000.0,,122420000.0,555965000.0,,284802000.0,53775000.0,,934543000.0,312554000.0,50760000.0,187379000.0,696404000.0,,,,,63000.0,44589000.0,,1229392000.0,,,1229762000.0,-17997000.0,,62594000.0,62594000.0,740281000.0,,-32212000.0,,-546032000.0,,38681000.0,0.0,446838000.0,,600090000.0,,,,,,,2090041000.0,420761000.0,563956000.0,2476489000.0,,,673228000.0,,740281000.0,38681000.0,350365000.0,0.8308717388797636,0.2698301133805509,0.2013171033486903,0.16763546743819857,0.16990222851787348,,,,,,0.8439532741716196,,701600000.0,0.33568719465311925,1.7593859697072685,145.64999389648438,131.22000122070312,149.5,114.62999725341797,129.597729078802,195958000.0,780709.1633466135,251,-0.099073074359597,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2018-09-30,2018,,2161407000.0,2161407000.0,,361481000.0,1799926000.0,366084000.0,,1209027000.0,590899000.0,,,,,150071000.0,453689000.0,,7.41,7.32,61262000.0,62013000.0,,59491000.0,11100000.0,157855000.0,2605476000.0,1417658000.0,,424707000.0,,614705000.0,,295352000.0,30568000.0,,145042000.0,555965000.0,,411184000.0,42186000.0,,954433000.0,365551000.0,57757000.0,180979000.0,715697000.0,,,,,35000.0,65892000.0,,1285492000.0,,,1287243000.0,-22178000.0,,60215000.0,60215000.0,761068000.0,,-456023000.0,,-551263000.0,,53465000.0,0.0,855424000.0,,600081000.0,,0.0,0.0,,,,2161407000.0,453689000.0,590899000.0,2605476000.0,,,424707000.0,,761068000.0,53465000.0,366084000.0,0.8327566256609699,0.27338627107250046,0.20990447426144174,0.16937300563938212,0.17412902671143393,,,,,,0.829563196897611,,707603000.0,0.3273807293119713,1.6775103650297891,131.63999938964844,162.02999877929688,199.7100067138672,131.30999755859375,166.3475300458323,180288500.0,718280.876494024,251,0.2308568788404155,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2018-10-01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101862000.0,,,,,,,,,,,,,,,,,1323291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.63999938964844,162.02999877929688,199.7100067138672,131.30999755859375,166.3475300458323,180288500.0,718280.876494024,251,0.2308568788404155,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2019-09-30,2019,,2242447000.0,,,356577000.0,1885870000.0,408058000.0,,1367407000.0,518463000.0,,,,541111000.0,113377000.0,427734000.0,,7.12,7.08,60044000.0,60456000.0,,68507000.0,11800000.0,162914000.0,3390275000.0,1511586000.0,,599219000.0,,373063000.0,,322029000.0,34401000.0,,223426000.0,1065379000.0,,358402000.0,203781000.0,1628778000.0,1105526000.0,523252000.0,62627000.0,235869000.0,,,,0.0,0.0,313000.0,131853000.0,,1761497000.0,,,1638090000.0,-19190000.0,,60367000.0,60367000.0,747841000.0,,-414634000.0,,-155447000.0,,103542000.0,611550000.0,602987000.0,,201045000.0,,0.0,0.0,,,,2242447000.0,427734000.0,518463000.0,3390275000.0,1628778000.0,,599219000.0,,747841000.0,103542000.0,408058000.0,0.8409875461939569,0.23120412656352637,0.19074430744628523,0.18196996406158095,0.12616498661612996,,,0.48042651407334214,,,0.6614351343180126,,644299000.0,0.2873196111212439,1.7483786652452225,158.19000244140625,139.64999389648438,173.44000244140625,121.36000061035156,147.27246048336937,168342100.0,668024.2063492064,252,-0.1172008866476193,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2020-09-30,2020,,2350822000.0,,,407887000.0,1942935000.0,441324000.0,,1550668000.0,392267000.0,,,,396397000.0,88956000.0,307441000.0,,5.05,5.01,60911000.0,61378000.0,,95857000.0,34600000.0,201948000.0,4677920000.0,1793476000.0,,849556000.0,,360333000.0,,296183000.0,27898000.0,,229239000.0,1858966000.0,,102939000.0,347447000.0,,1288279000.0,1157373000.0,64472000.0,321398000.0,,,,19275000.0,369047000.0,,59511000.0,,2232268000.0,,,1945531000.0,-18716000.0,,61099000.0,61099000.0,660898000.0,,-747002000.0,,337243000.0,,59940000.0,955574000.0,584240000.0,,100016000.0,,400000000.0,10000000.0,,,-567000.0,2350822000.0,307441000.0,392267000.0,4677920000.0,,,849556000.0,,660898000.0,59940000.0,441324000.0,0.8264917547989596,0.16686376084620613,0.13078021219811622,0.18773178062822282,0.06572173102575504,,,,,,0.5025357423812292,,600958000.0,0.255637389815137,2.1496742464407803,140.4199981689453,175.94000244140625,178.08999633789062,79.77999877929688,135.92304335281312,209472800.0,827955.7312252964,253,0.25295545318071655,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2021-09-30,2021,,2603416000.0,,,493146000.0,2110270000.0,512627000.0,,1716245000.0,394025000.0,,,,386937000.0,55696000.0,331241000.0,,5.46,5.34,60707000.0,62057000.0,,115424000.0,48700000.0,243279000.0,4997280000.0,1611100000.0,,580977000.0,,329630000.0,,340536000.0,22055000.0,,191164000.0,2216553000.0,,132778000.0,472558000.0,,1391527000.0,1245540000.0,62096000.0,341487000.0,,,,19275000.0,349772000.0,,75236000.0,,2360213000.0,,,2187828000.0,-20073000.0,,60652000.0,60652000.0,645196000.0,,-445335000.0,,-468280000.0,,30651000.0,411319000.0,472165000.0,,500000000.0,,0.0,20000000.0,,,-74000.0,2603416000.0,331241000.0,394025000.0,4997280000.0,,,580977000.0,,645196000.0,30651000.0,512627000.0,0.810577333779926,0.15134922732287118,0.12723321973898907,0.19690552719964846,0.06628425863669836,,,,,,0.5209666058335735,,614545000.0,0.23605332378690153,1.9478144311845453,176.0,244.7100067138672,249.0,173.41000366210938,202.9263096763974,137493800.0,545610.3174603175,252,0.39039776541969995,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2022-09-30,2022,,2695845000.0,,,539627000.0,2156218000.0,543368000.0,,1752426000.0,403792000.0,,,,385393000.0,63233000.0,322160000.0,,5.34,5.27,60274000.0,61097000.0,,115609000.0,36400000.0,249216000.0,5276194000.0,1912224000.0,,758012000.0,,126554000.0,,469979000.0,68365000.0,,168182000.0,2259282000.0,,9544000.0,516122000.0,,1839951000.0,967265000.0,113178000.0,309819000.0,,,,349772000.0,0.0,,67710000.0,,2468978000.0,,,2404106000.0,-26176000.0,,59860000.0,59860000.0,442631000.0,,218116000.0,,-476508000.0,,33624000.0,67911000.0,61284000.0,,500023000.0,,0.0,20000000.0,,,-6365000.0,2695845000.0,322160000.0,403792000.0,5276194000.0,,,758012000.0,,442631000.0,33624000.0,543368000.0,0.7998301089268857,0.14978309212881305,0.11950241946402705,0.20155758213102015,0.061059164996586555,,,,,,0.5109450107406968,,409007000.0,0.15171755052682925,1.3739477278370995,244.74000549316406,143.50999450683594,245.58999633789062,133.67999267578125,171.92733059461372,141866400.0,565204.780876494,251,-0.4136226555292597,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2023-09-30,2023,,2813169000.0,,,593308000.0,2219861000.0,540285000.0,,1747293000.0,472568000.0,,,,485988000.0,91040000.0,394948000.0,,6.59,6.55,59909000.0,60270000.0,,112702000.0,29100000.0,236650000.0,5248333000.0,1848773000.0,,797163000.0,,6160000.0,,454832000.0,35874000.0,,170422000.0,2288678000.0,,5068000.0,444613000.0,,1472781000.0,975320000.0,63315000.0,282890000.0,,,,0.0,,,82573000.0,,2800232000.0,,,2799054000.0,-23221000.0,,59207000.0,59207000.0,653409000.0,,36393000.0,,-653299000.0,,54184000.0,35049000.0,1789000.0,,350049000.0,,,350000000.0,,,2125000.0,2813169000.0,394948000.0,472568000.0,5248333000.0,,,797163000.0,,653409000.0,54184000.0,540285000.0,0.78909621142562,0.16798421993133011,0.14039256084508253,0.19205564969612562,0.07525208480483231,,,,,,0.536011910829591,,599225000.0,0.21300711048643006,1.654417796773246,144.2100067138672,178.97999572753906,180.6999969482422,127.05000305175781,151.57696026611328,133630600.0,534522.4,250,0.24110663195973903,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FFIV,mid_cap,2024-09-30,2024,,2816120000.0,,,557647000.0,2258473000.0,490120000.0,,1599882000.0,658591000.0,,,,695465000.0,128687000.0,566778000.0,,9.65,9.55,58720000.0,59359000.0,,106991000.0,24400000.0,219108000.0,5613004000.0,2109471000.0,,1074602000.0,,0.0,,389024000.0,76378000.0,,150943000.0,2312362000.0,,8580000.0,487517000.0,,1489653000.0,993973000.0,67894000.0,300076000.0,,,,,,,94733000.0,,3129378000.0,,,3144401000.0,-20912000.0,,58094000.0,58094000.0,792419000.0,,-59214000.0,,-457002000.0,,30412000.0,32939000.0,2100000.0,,500558000.0,,,0.0,,,1302000.0,2816120000.0,566778000.0,658591000.0,5613004000.0,,,1074602000.0,,792419000.0,30412000.0,490120000.0,0.8019803843586211,0.23386467906197178,0.2012620200843714,0.1740408789398179,0.10097587673196029,,,,,,0.5017135209595432,,762007000.0,0.2705875459852563,1.398111782743861,178.14999389648438,252.47999572753906,264.5,159.00999450683594,198.11804788901037,133047300.0,530068.9243027888,251,0.4172326936718549,"F5, Inc.",Technology,Software - Infrastructure,6512,0.994
FLEX,mid_cap,2010-03-31,2010,24110733000.0,,24009784000.0,22800733000.0,22705774000.0,1211552000.0,13300000.0,755064000.0,,,158100000.0,,,,-35748000.0,18594000.0,,0.02,0.02,811677000.0,821112000.0,,707530000.0,89615000.0,56474000.0,10642552000.0,7990001000.0,,1927556000.0,,,,2438950000.0,2875819000.0,,2118576000.0,84360000.0,,,279258000.0,,6347211000.0,,4447968000.0,,,,2254830000.0,265954000.0,1988876000.0,,320516000.0,1984567000.0,1984567000.0,,,-6664723000.0,-15405000.0,260074000.0,813429154.0,843208876.0,798916000.0,,7824000.0,,-713272000.0,,234517000.0,75901000.0,,,0.0,,792856000.0,509486000.0,,105670000.0,,24110733000.0,18594000.0,,10642552000.0,,1984567000.0,1927556000.0,2254830000.0,798916000.0,234517000.0,13300000.0,0.05024948847469714,,0.0007711918173537071,0.0005516215537702649,0.001747137340743085,0.009369298189479116,1.1361823511123585,,327274000.0,,2.265502954554509,5.362656942295221,564399000.0,0.023408620550855918,42.966333225771756,5.621703147888184,5.9155988693237305,6.314995765686035,3.66239595413208,5.103946097313412,2658445197.0,10549385.702380951,252,0.052278769209994636,Flex Ltd.,Technology,Electronic Components,147979,1.248
